172.17.0.1 - - [15/Apr/2019:15:42:24 +0000] "GET /wp-admin/images/wordpress-logo.svg?ver=20131107 HTTP/1.0" 200 1774 "http://petar-coric.local/wp-admin/css/login.min.css?ver=5.1.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:24 +0000] "GET /favicon.ico HTTP/1.0" 200 191 "http://petar-coric.local/wp-login.php?redirect_to=http%3A%2F%2Fpetar-coric.local%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:34 +0000] "POST /wp-login.php HTTP/1.0" 302 1104 "http://petar-coric.local/wp-login.php?redirect_to=http%3A%2F%2Fpetar-coric.local%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:34 +0000] "GET /wp-admin/ HTTP/1.0" 200 15237 "http://petar-coric.local/wp-login.php?redirect_to=http%3A%2F%2Fpetar-coric.local%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:35 +0000] "GET /wp-includes/js/thickbox/thickbox.css?ver=5.1.1 HTTP/1.0" 200 1231 "http://petar-coric.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:35 +0000] "GET /wp-includes/css/editor.min.css?ver=5.1.1 HTTP/1.0" 200 6202 "http://petar-coric.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:35 +0000] "GET /wp-admin/load-scripts.php?c=0&load%5B%5D=jquery-core,jquery-migrate,utils&ver=5.1.1 HTTP/1.0" 200 38164 "http://petar-coric.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:35 +0000] "GET /wp-admin/load-styles.php?c=0&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons,wp-auth-check&ver=5.1.1 HTTP/1.0" 200 84451 "http://petar-coric.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:36 +0000] "GET /wp-includes/js/wplink.min.js?ver=5.1.1 HTTP/1.0" 200 4244 "http://petar-coric.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
172.17.0.1 - - [15/Apr/2019:15:42:36 +0000] "GET /wp-includes/js/dist/hooks.min.js?ver=2.0.5 HTTP/1.0" 200 2026 "http://petar-coric.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"
